"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","lrscale","gndr","agea","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","prob","stratum","psu"
"ESS10e03_2",10,"3.2","02.11.2023",11514,"EE",1.0009022,1.3318133,0.072088,0.096007764,5,2,32,3,6,2,5,3,5,3,2,3,3,4,2,5,2,3,4,5,2,3,3,5,0.0030029372,437,7119
"ESS10e03_2",10,"3.2","02.11.2023",11516,"EE",1.0001954,0.84260833,0.072088,0.060741954,5,2,43,2,4,3,5,1,3,5,1,5,1,2,3,3,3,1,3,5,2,1,1,3,0.0030050592,442,6529
"ESS10e03_2",10,"3.2","02.11.2023",11533,"EE",0.9990817,1.4469085,0.072088,0.104304746,5,1,27,4,2,2,3,3,3,2,3,3,2,3,2,3,2,4,2,5,2,2,4,3,0.003008409,441,6837
"ESS10e03_2",10,"3.2","02.11.2023",11549,"EE",0.9993511,0.7815601,0.072088,0.056341108,7,1,30,3,4,2,3,2,1,2,1,2,2,2,1,1,1,2,1,5,1,1,3,2,0.003007598,436,7195
"ESS10e03_2",10,"3.2","02.11.2023",11567,"EE",1.0001954,0.84260833,0.072088,0.060741954,8,2,42,4,5,3,4,5,5,4,4,4,3,3,3,4,4,5,5,5,2,4,5,4,0.0030050592,442,6861
"ESS10e03_2",10,"3.2","02.11.2023",11568,"EE",1.0007516,0.75648576,0.072088,0.05453355,5,2,56,2,5,2,5,2,2,2,2,2,5,5,2,2,2,5,2,2,2,2,2,4,0.0030033889,445,6851
"ESS10e03_2",10,"3.2","02.11.2023",11579,"EE",1.0001954,0.7560653,0.072088,0.05450324,4,2,77,3,3,2,4,1,2,3,3,4,2,2,3,3,1,2,2,2,1,1,3,3,0.0030050592,442,6378
"ESS10e03_2",10,"3.2","02.11.2023",11581,"EE",1.0010029,1.2171992,0.072088,0.08774546,5,2,69,3,5,5,5,3,3,4,3,3,3,3,3,4,4,3,3,4,2,3,4,4,0.0030026352,443,6880
"ESS10e03_2",10,"3.2","02.11.2023",11589,"EE",0.9990817,0.9387771,0.072088,0.06767456,5,1,47,3,5,5,1,4,6,2,5,4,3,1,2,5,2,5,4,6,1,1,1,5,0.003008409,441,6679
"ESS10e03_2",10,"3.2","02.11.2023",11631,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,66,1,5,2,1,1,2,2,1,3,5,5,4,5,2,5,2,5,3,2,2,5,0.0030050592,442,6820
"ESS10e03_2",10,"3.2","02.11.2023",11645,"EE",1.0001954,1.2315693,0.072088,0.08878137,7,2,31,2,5,1,4,3,3,4,2,5,2,2,1,3,2,5,2,5,2,2,2,4,0.0030050592,442,6257
"ESS10e03_2",10,"3.2","02.11.2023",11676,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,57,3,5,3,5,3,3,5,2,3,2,2,3,4,2,5,4,5,1,1,2,3,0.0030050592,442,6190
"ESS10e03_2",10,"3.2","02.11.2023",11683,"EE",0.9993511,0.93903023,0.072088,0.067692816,88,1,49,1,5,1,3,4,2,4,2,4,3,1,2,3,2,2,4,4,2,1,4,4,0.003007598,436,6335
"ESS10e03_2",10,"3.2","02.11.2023",11690,"EE",1.0009022,0.7253283,0.072088,0.05228747,5,2,37,2,2,2,2,2,2,1,2,5,1,1,2,2,2,1,3,2,2,3,3,4,0.0030029372,437,6266
"ESS10e03_2",10,"3.2","02.11.2023",11706,"EE",1.0001954,0.84260833,0.072088,0.060741954,5,2,37,4,5,2,2,1,4,2,5,1,2,3,2,4,2,5,1,5,3,2,2,3,0.0030050592,442,6535
"ESS10e03_2",10,"3.2","02.11.2023",11713,"EE",0.9990817,1.0813106,0.072088,0.077949524,7,1,58,2,5,4,3,2,3,3,4,2,2,3,4,4,3,3,3,5,2,2,2,3,0.003008409,441,6417
"ESS10e03_2",10,"3.2","02.11.2023",11727,"EE",1.0009022,0.84320384,0.072088,0.06078488,4,2,42,3,2,3,5,4,4,2,2,4,1,1,4,5,2,5,4,3,2,2,2,1,0.0030029372,437,6436
"ESS10e03_2",10,"3.2","02.11.2023",11731,"EE",1.0009022,0.75659955,0.072088,0.05454175,5,2,68,5,2,3,2,2,3,5,2,4,3,3,2,5,2,5,3,2,2,2,2,3,0.0030029372,437,6560
"ESS10e03_2",10,"3.2","02.11.2023",11743,"EE",0.9990817,0.8425903,0.072088,0.06074065,7,1,68,2,4,2,6,3,3,3,4,3,3,2,2,6,2,5,1,5,1,1,2,4,0.003008409,441,7472
"ESS10e03_2",10,"3.2","02.11.2023",11749,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,57,1,4,2,5,1,2,4,2,2,5,2,4,5,2,5,4,4,5,2,4,5,0.0030050592,442,7638
"ESS10e03_2",10,"3.2","02.11.2023",11790,"EE",0.9990817,0.8425903,0.072088,0.06074065,7,1,63,3,3,5,3,4,4,4,3,4,2,3,3,5,3,5,5,5,4,3,5,4,0.003008409,441,6609
"ESS10e03_2",10,"3.2","02.11.2023",11791,"EE",1.0009022,1.2324395,0.072088,0.088844106,2,2,23,2,5,1,4,4,3,3,1,3,3,3,1,3,3,4,1,5,1,1,3,5,0.0030029372,437,6437
"ESS10e03_2",10,"3.2","02.11.2023",11792,"EE",1.0001954,1.351508,0.072088,0.09742752,1,2,17,1,3,2,2,1,5,4,2,4,4,2,2,2,2,6,2,4,1,4,6,4,0.0030050592,442,6558
"ESS10e03_2",10,"3.2","02.11.2023",11794,"EE",1.0026032,0.7578854,0.072088,0.054634444,8,2,63,3,5,3,5,1,1,5,1,1,1,1,1,5,2,5,1,5,1,1,1,6,0.0029978424,444,6924
"ESS10e03_2",10,"3.2","02.11.2023",11798,"EE",0.9993511,0.7790892,0.072088,0.056162987,6,1,57,2,6,2,2,2,2,5,2,2,1,1,1,2,2,1,2,5,1,1,2,1,0.003007598,436,6841
"ESS10e03_2",10,"3.2","02.11.2023",11800,"EE",0.9990817,0.77887917,0.072088,0.056147844,9,1,68,3,6,6,6,1,5,1,1,1,6,4,3,5,2,6,3,5,3,3,4,6,0.003008409,441,6999
"ESS10e03_2",10,"3.2","02.11.2023",11802,"EE",0.9990817,0.9387771,0.072088,0.06767456,0,1,39,4,6,2,3,5,2,5,2,5,3,2,2,4,5,3,6,5,3,3,5,3,0.003008409,441,7382
"ESS10e03_2",10,"3.2","02.11.2023",11815,"EE",1.0001954,0.9841364,0.072088,0.07094443,5,2,45,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,3,0.0030050592,442,6271
"ESS10e03_2",10,"3.2","02.11.2023",11827,"EE",1.0009022,0.9848319,0.072088,0.07099456,5,2,47,4,6,3,5,4,3,6,2,1,2,2,1,5,2,4,4,6,2,3,2,4,0.0030029372,437,7246
"ESS10e03_2",10,"3.2","02.11.2023",11830,"EE",0.9993511,0.7790892,0.072088,0.056162987,8,1,65,3,5,2,5,2,2,2,2,2,3,3,2,4,2,4,2,3,2,1,3,4,0.003007598,436,7094
"ESS10e03_2",10,"3.2","02.11.2023",11863,"EE",1.0001954,0.9841364,0.072088,0.07094443,5,2,51,2,5,2,5,1,2,5,2,2,2,2,2,5,2,5,2,5,2,2,5,5,0.0030050592,442,6785
"ESS10e03_2",10,"3.2","02.11.2023",11875,"EE",1.0009022,0.84320384,0.072088,0.06078488,6,2,42,2,6,1,4,2,3,3,2,1,5,2,1,4,2,5,3,6,1,2,4,5,0.0030029372,437,7194
"ESS10e03_2",10,"3.2","02.11.2023",11876,"EE",0.99883705,1.0810459,0.072088,0.077930436,5,1,81,4,5,4,5,1,4,4,3,4,3,4,3,5,4,5,2,4,2,2,1,5,0.0030091458,438,6502
"ESS10e03_2",10,"3.2","02.11.2023",11882,"EE",0.99947894,0.93915033,0.072088,0.067701474,9,1,48,3,5,5,3,2,5,4,3,3,5,3,4,5,3,5,3,2,2,2,2,6,0.0030072134,439,7274
"ESS10e03_2",10,"3.2","02.11.2023",11894,"EE",0.9975014,0.7776472,0.072088,0.056059033,6,1,66,3,3,3,3,2,4,2,2,2,2,2,2,3,2,4,3,3,3,2,3,3,0.0030131752,440,6155
"ESS10e03_2",10,"3.2","02.11.2023",11929,"EE",0.99947894,1.6295564,0.072088,0.11747147,5,1,18,2,5,2,3,1,1,6,6,5,1,1,3,2,2,1,2,1,1,2,6,1,0.0030072134,439,6817
"ESS10e03_2",10,"3.2","02.11.2023",11932,"EE",1.0001954,1.2315693,0.072088,0.08878137,6,2,24,3,2,3,2,2,2,2,2,4,2,3,3,2,2,4,5,4,2,3,2,2,0.0030050592,442,6486
"ESS10e03_2",10,"3.2","02.11.2023",11937,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,58,5,5,2,5,3,4,3,2,2,3,3,2,5,2,4,4,4,3,2,4,4,0.0030050592,442,7521
"ESS10e03_2",10,"3.2","02.11.2023",11960,"EE",0.9993511,1.1847209,0.072088,0.085404165,5,1,53,2,5,2,5,2,5,5,2,2,5,4,2,5,2,5,2,5,2,2,2,5,0.003007598,436,7025
"ESS10e03_2",10,"3.2","02.11.2023",11964,"EE",1.0001954,0.7298586,0.072088,0.052614048,5,2,71,4,4,2,4,2,4,2,3,2,3,3,3,3,2,6,2,4,3,2,3,4,0.0030050592,442,6385
"ESS10e03_2",10,"3.2","02.11.2023",11980,"EE",1.0010029,0.7566757,0.072088,0.054547243,10,2,74,6,5,3,5,1,5,4,2,1,4,5,3,4,3,6,3,4,2,2,4,4,0.0030026352,443,6746
"ESS10e03_2",10,"3.2","02.11.2023",11981,"EE",1.0026032,0.7578854,0.072088,0.054634444,3,2,84,3,6,4,6,2,5,5,2,1,3,1,1,5,4,6,6,5,1,1,5,6,0.0029978424,444,6496
"ESS10e03_2",10,"3.2","02.11.2023",11990,"EE",1.0007516,0.98468375,0.072088,0.07098389,5,2,45,6,6,1,1,1,6,2,2,2,6,1,1,5,5,5,2,5,2,2,1,6,0.0030033889,445,7082
"ESS10e03_2",10,"3.2","02.11.2023",11992,"EE",1.0001954,1.3308729,0.072088,0.09593997,3,2,21,3,3,2,3,1,2,4,1,3,3,3,2,2,2,3,4,3,2,1,4,3,0.0030050592,442,6669
"ESS10e03_2",10,"3.2","02.11.2023",11997,"EE",1.0009022,1.2170768,0.072088,0.08773664,7,2,57,4,4,3,3,3,5,3,3,3,4,4,3,4,3,5,2,4,2,3,5,5,0.0030029372,437,6501
"ESS10e03_2",10,"3.2","02.11.2023",12005,"EE",1.0009022,0.9848319,0.072088,0.07099456,5,2,39,2,3,2,2,2,3,3,2,3,3,3,3,3,1,3,1,2,3,3,2,2,0.0030029372,437,6132
"ESS10e03_2",10,"3.2","02.11.2023",12015,"EE",1.0009022,0.84320384,0.072088,0.06078488,5,2,47,4,6,2,6,4,4,6,2,2,6,1,1,6,6,3,1,2,2,2,6,6,0.0030029372,437,6573
"ESS10e03_2",10,"3.2","02.11.2023",12033,"EE",1.0009022,1.2170768,0.072088,0.08773664,9,2,66,1,6,3,2,4,1,5,3,6,5,1,2,1,4,2,5,5,2,3,2,5,0.0030029372,437,7413
"ESS10e03_2",10,"3.2","02.11.2023",12035,"EE",0.9993511,0.84281754,0.072088,0.060757034,8,1,58,1,6,3,1,1,2,2,1,6,2,3,1,8,2,5,3,5,1,1,6,4,0.003007598,436,6396
"ESS10e03_2",10,"3.2","02.11.2023",12041,"EE",1.0001954,0.7560653,0.072088,0.05450324,3,2,70,3,3,2,4,1,4,3,1,2,3,2,2,6,1,6,3,5,2,1,2,5,0.0030050592,442,7055
"ESS10e03_2",10,"3.2","02.11.2023",12055,"EE",1.0009022,0.84320384,0.072088,0.06078488,5,2,36,3,5,3,3,2,2,2,1,5,2,1,1,3,2,1,2,5,1,1,2,3,0.0030029372,437,7193
"ESS10e03_2",10,"3.2","02.11.2023",12065,"EE",1.0001954,1.2162174,0.072088,0.087674685,5,2,61,2,5,2,2,2,2,2,2,4,2,2,3,2,2,5,5,4,2,2,2,2,0.0030050592,442,7373
"ESS10e03_2",10,"3.2","02.11.2023",12074,"EE",1.0009022,0.75659955,0.072088,0.05454175,5,2,63,4,6,3,5,5,2,3,1,1,5,3,1,4,3,5,3,6,1,2,3,6,0.0030029372,437,7353
"ESS10e03_2",10,"3.2","02.11.2023",12076,"EE",0.9993511,1.1847209,0.072088,0.085404165,5,1,35,3,4,4,3,3,3,3,3,4,1,3,3,3,3,3,3,5,1,2,3,1,0.003007598,436,7515
"ESS10e03_2",10,"3.2","02.11.2023",12085,"EE",0.9993511,0.84281754,0.072088,0.060757034,5,1,73,5,5,2,5,2,5,4,2,2,4,2,2,3,2,5,2,2,2,2,2,5,0.003007598,436,6678
"ESS10e03_2",10,"3.2","02.11.2023",12100,"EE",1.0007516,0.843077,0.072088,0.06077574,5,2,47,2,3,1,3,2,3,5,2,4,2,1,2,3,3,5,5,4,3,2,3,5,0.0030033889,445,7401
"ESS10e03_2",10,"3.2","02.11.2023",12121,"EE",1.0001954,0.7560653,0.072088,0.05450324,8,2,61,5,6,4,6,1,4,6,4,2,4,1,2,6,1,6,6,6,6,1,5,2,0.0030050592,442,7569
"ESS10e03_2",10,"3.2","02.11.2023",12135,"EE",1.0001954,0.84260833,0.072088,0.060741954,4,2,51,1,3,3,4,4,1,3,2,3,1,1,1,5,3,3,3,2,2,2,3,4,0.0030050592,442,6833
"ESS10e03_2",10,"3.2","02.11.2023",12146,"EE",0.9993511,0.93903023,0.072088,0.067692816,9,1,40,2,4,2,5,4,3,5,2,4,3,2,3,4,5,3,4,4,2,4,4,3,0.003007598,436,6975
"ESS10e03_2",10,"3.2","02.11.2023",12147,"EE",1.0010029,0.7304478,0.072088,0.052656524,5,2,63,3,2,1,2,3,2,5,3,2,2,2,2,2,3,3,4,3,2,2,3,2,0.0030026352,443,7516
"ESS10e03_2",10,"3.2","02.11.2023",12152,"EE",0.99883705,0.77868843,0.072088,0.056134094,5,1,55,2,5,2,5,2,3,5,4,2,3,2,3,4,3,2,3,2,2,2,3,5,0.0030091458,438,7108
"ESS10e03_2",10,"3.2","02.11.2023",12183,"EE",0.9993511,0.7815601,0.072088,0.056341108,5,1,32,2,3,2,3,2,3,4,2,5,2,2,2,2,2,2,5,2,2,2,4,4,0.003007598,436,7175
"ESS10e03_2",10,"3.2","02.11.2023",12192,"EE",0.9993511,0.7815601,0.072088,0.056341108,6,1,29,1,6,2,5,5,4,4,1,3,5,3,2,3,2,4,4,6,1,3,4,2,0.003007598,436,6454
"ESS10e03_2",10,"3.2","02.11.2023",12206,"EE",1.0009022,1.2324395,0.072088,0.088844106,4,2,22,2,4,2,3,1,2,4,3,2,1,3,1,5,2,2,4,6,1,1,3,3,0.0030029372,437,7641
"ESS10e03_2",10,"3.2","02.11.2023",12210,"EE",0.9990817,1.4469085,0.072088,0.104304746,5,1,31,2,4,2,2,2,3,3,3,3,4,2,1,4,4,3,4,3,1,2,4,2,0.003008409,441,7269
"ESS10e03_2",10,"3.2","02.11.2023",12227,"EE",1.0009022,1.2170768,0.072088,0.08773664,0,2,58,3,6,3,4,2,3,5,3,3,3,2,3,5,4,3,3,5,2,1,4,6,0.0030029372,437,6994
"ESS10e03_2",10,"3.2","02.11.2023",12252,"EE",1.0001954,1.2162174,0.072088,0.087674685,10,2,88,2,4,1,2,1,3,5,1,1,4,2,1,5,1,3,1,4,2,1,1,4,0.0030050592,442,6375
"ESS10e03_2",10,"3.2","02.11.2023",12267,"EE",1.0009022,0.7303744,0.072088,0.05265123,3,2,79,5,5,2,5,2,5,3,2,1,2,1,2,4,2,5,3,3,1,1,4,3,0.0030029372,437,6608
"ESS10e03_2",10,"3.2","02.11.2023",12282,"EE",0.99947894,0.84292525,0.072088,0.060764797,7,1,66,4,4,3,2,4,5,3,3,5,3,2,2,3,3,4,3,4,1,1,4,5,0.0030072134,439,7550
"ESS10e03_2",10,"3.2","02.11.2023",12283,"EE",1.0009022,0.75659955,0.072088,0.05454175,5,2,71,3,5,3,4,4,4,5,3,3,4,4,3,5,3,4,2,5,2,2,3,5,0.0030029372,437,6156
"ESS10e03_2",10,"3.2","02.11.2023",12287,"EE",1.0001954,1.2162174,0.072088,0.087674685,7,2,70,3,6,2,5,3,3,3,2,1,1,3,2,5,2,5,2,5,2,2,5,3,0.0030050592,442,7283
"ESS10e03_2",10,"3.2","02.11.2023",12321,"EE",0.9993511,0.7815601,0.072088,0.056341108,4,1,28,5,3,2,5,4,6,2,2,2,4,2,4,2,3,5,4,3,4,4,5,3,0.003007598,436,6806
"ESS10e03_2",10,"3.2","02.11.2023",12328,"EE",0.9993511,0.7815601,0.072088,0.056341108,3,1,28,2,4,3,3,3,2,5,2,3,2,3,3,4,3,2,3,4,2,3,5,3,0.003007598,436,7039
"ESS10e03_2",10,"3.2","02.11.2023",12340,"EE",1.0001954,0.84260833,0.072088,0.060741954,9,2,42,3,4,2,3,5,1,5,2,6,1,2,4,4,4,3,3,5,2,3,4,1,0.0030050592,442,7558
"ESS10e03_2",10,"3.2","02.11.2023",12342,"EE",1.0009022,0.75659955,0.072088,0.05454175,5,2,69,6,6,5,6,4,2,6,2,1,3,1,2,6,2,6,2,6,1,2,5,6,0.0030029372,437,6507
"ESS10e03_2",10,"3.2","02.11.2023",12351,"EE",1.0026032,0.7578854,0.072088,0.054634444,5,2,59,1,5,2,2,2,1,3,2,3,2,3,2,2,2,4,2,5,2,1,2,4,0.0029978424,444,7368
"ESS10e03_2",10,"3.2","02.11.2023",12381,"EE",1.0001954,0.84260833,0.072088,0.060741954,5,2,45,4,5,3,5,1,6,5,3,4,4,1,3,4,3,6,4,2,1,1,5,5,0.0030050592,442,6914
"ESS10e03_2",10,"3.2","02.11.2023",12391,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,87,4,5,3,3,1,4,2,3,2,4,2,2,3,2,4,2,3,2,3,3,5,0.0030050592,442,7169
"ESS10e03_2",10,"3.2","02.11.2023",12413,"EE",0.9993511,1.1847209,0.072088,0.085404165,5,1,46,3,5,2,5,5,3,5,2,2,3,2,2,4,4,5,4,5,2,2,5,5,0.003007598,436,7593
"ESS10e03_2",10,"3.2","02.11.2023",12428,"EE",1.0001954,1.351508,0.072088,0.09742752,5,2,29,2,5,1,5,3,2,6,2,3,4,1,2,6,1,2,3,6,2,2,2,2,0.0030050592,442,6187
"ESS10e03_2",10,"3.2","02.11.2023",12455,"EE",1.0001954,0.7560653,0.072088,0.05450324,3,2,75,3,4,1,5,2,2,5,1,1,3,1,2,4,1,5,3,5,1,1,1,6,0.0030050592,442,7463
"ESS10e03_2",10,"3.2","02.11.2023",12463,"EE",1.0009022,1.2324395,0.072088,0.088844106,88,2,23,2,6,3,5,5,3,3,1,1,5,2,3,5,4,2,3,5,2,3,6,4,0.0030029372,437,7548
"ESS10e03_2",10,"3.2","02.11.2023",12469,"EE",0.9993511,0.84281754,0.072088,0.060757034,7,1,84,2,4,2,3,3,1,3,2,2,4,2,1,4,2,4,2,3,1,1,3,3,0.003007598,436,6791
"ESS10e03_2",10,"3.2","02.11.2023",12486,"EE",1.0009022,0.75659955,0.072088,0.05454175,4,2,70,1,6,1,2,2,4,2,2,1,6,3,3,1,1,6,1,1,1,1,1,3,0.0030029372,437,6730
"ESS10e03_2",10,"3.2","02.11.2023",12509,"EE",1.0026032,0.7578854,0.072088,0.054634444,5,2,78,4,2,2,3,2,3,5,4,3,3,2,3,5,2,5,2,4,3,1,5,5,0.0029978424,444,6766
"ESS10e03_2",10,"3.2","02.11.2023",12541,"EE",0.9993511,1.4472986,0.072088,0.10433287,5,1,19,3,3,1,1,2,2,5,2,6,3,3,3,2,1,1,2,1,1,2,2,4,0.003007598,436,6555
"ESS10e03_2",10,"3.2","02.11.2023",12543,"EE",0.9993511,1.2844403,0.072088,0.09259273,10,1,45,3,6,2,2,2,3,3,3,2,3,2,2,3,2,3,4,4,2,2,4,3,0.003007598,436,7318
"ESS10e03_2",10,"3.2","02.11.2023",12548,"EE",1.0001954,1.2162174,0.072088,0.087674685,5,2,90,2,4,2,4,2,3,3,2,3,3,3,3,3,2,4,3,3,3,2,3,3,0.0030050592,442,7657
"ESS10e03_2",10,"3.2","02.11.2023",12553,"EE",0.99883705,1.4465542,0.072088,0.104279205,4,1,31,3,4,2,3,2,4,3,2,2,3,2,2,3,2,5,2,5,2,3,2,5,0.0030091458,438,7362
"ESS10e03_2",10,"3.2","02.11.2023",12554,"EE",0.9975014,1.1825281,0.072088,0.08524609,5,1,43,1,3,2,2,1,4,5,1,1,1,1,1,1,1,5,1,2,1,1,2,1,0.0030131752,440,6127
"ESS10e03_2",10,"3.2","02.11.2023",12581,"EE",0.9993511,0.7815601,0.072088,0.056341108,5,1,25,3,3,3,3,4,2,4,3,4,2,2,3,3,3,3,3,5,1,2,4,3,0.003007598,436,6289
"ESS10e03_2",10,"3.2","02.11.2023",12593,"EE",0.99883705,0.842384,0.072088,0.06072578,9,1,62,3,4,5,4,2,3,2,2,4,2,1,2,3,5,3,2,4,2,2,2,4,0.0030091458,438,6639
"ESS10e03_2",10,"3.2","02.11.2023",12603,"EE",0.9993511,0.7790892,0.072088,0.056162987,3,1,82,2,5,2,5,2,2,2,2,3,6,2,1,4,2,2,2,4,2,1,4,5,0.003007598,436,6229
"ESS10e03_2",10,"3.2","02.11.2023",12613,"EE",1.0001954,1.2315693,0.072088,0.08878137,5,2,29,4,4,5,2,1,3,5,2,4,1,1,3,3,5,2,4,5,1,2,6,3,0.0030050592,442,6974
"ESS10e03_2",10,"3.2","02.11.2023",12632,"EE",0.99947894,1.4474838,0.072088,0.104346216,8,1,22,5,2,2,3,1,6,6,2,2,1,2,3,2,3,6,1,3,2,4,6,2,0.0030072134,439,6407
"ESS10e03_2",10,"3.2","02.11.2023",12654,"EE",0.99883705,1.4465542,0.072088,0.104279205,5,1,30,1,5,2,2,5,3,4,1,2,2,2,2,3,3,3,4,5,2,2,2,4,0.0030091458,438,7107
"ESS10e03_2",10,"3.2","02.11.2023",12666,"EE",1.0010029,0.84328866,0.072088,0.060790997,2,2,40,3,4,1,4,5,3,5,1,2,2,3,2,4,5,5,1,3,2,1,6,4,0.0030026352,443,6264
"ESS10e03_2",10,"3.2","02.11.2023",12692,"EE",1.0001954,0.9841364,0.072088,0.07094443,5,2,41,3,4,2,3,2,4,2,2,3,2,2,3,3,2,4,2,3,3,2,2,3,0.0030050592,442,6597
"ESS10e03_2",10,"3.2","02.11.2023",12695,"EE",1.0001954,0.84260833,0.072088,0.060741954,5,2,49,3,5,3,3,2,2,2,2,3,4,1,1,3,2,4,2,3,1,1,3,5,0.0030050592,442,7087
"ESS10e03_2",10,"3.2","02.11.2023",12709,"EE",1.0001954,0.84260833,0.072088,0.060741954,4,2,35,2,3,2,2,3,3,3,1,5,1,2,1,2,2,4,4,5,1,1,4,3,0.0030050592,442,7085
"ESS10e03_2",10,"3.2","02.11.2023",12718,"EE",1.0009022,1.2324395,0.072088,0.088844106,4,2,30,2,5,1,3,1,4,5,1,3,2,3,1,3,2,3,2,4,1,1,4,2,0.0030029372,437,6353
"ESS10e03_2",10,"3.2","02.11.2023",12726,"EE",0.9990817,0.8425903,0.072088,0.06074065,4,1,70,3,6,1,6,2,2,3,2,2,1,2,3,5,3,5,3,6,1,1,2,6,0.003008409,441,6388
"ESS10e03_2",10,"3.2","02.11.2023",12730,"EE",0.9993511,0.93903023,0.072088,0.067692816,5,1,50,1,5,2,2,3,3,4,1,2,1,1,2,2,1,2,2,5,2,2,3,3,0.003007598,436,6761
"ESS10e03_2",10,"3.2","02.11.2023",12750,"EE",1.0001954,1.2162174,0.072088,0.087674685,6,2,56,3,2,1,4,1,1,5,2,6,1,1,2,2,3,1,6,3,1,1,3,1,0.0030050592,442,6384
"ESS10e03_2",10,"3.2","02.11.2023",12753,"EE",1.0026032,0.84463674,0.072088,0.060888175,5,2,42,5,4,2,4,2,3,5,2,4,5,3,2,3,2,2,2,5,2,3,3,5,0.0029978424,444,6124
"ESS10e03_2",10,"3.2","02.11.2023",12790,"EE",1.0001954,1.2162174,0.072088,0.087674685,8,2,58,4,5,1,2,4,1,2,3,2,3,4,1,1,5,3,4,6,4,2,4,1,0.0030050592,442,6376
"ESS10e03_2",10,"3.2","02.11.2023",12802,"EE",0.99883705,0.77868843,0.072088,0.056134094,5,1,76,4,3,4,5,2,3,2,2,2,1,3,3,6,6,3,3,4,2,2,3,1,0.0030091458,438,7010
"ESS10e03_2",10,"3.2","02.11.2023",12809,"EE",0.9975014,0.7776472,0.072088,0.056059033,5,1,64,6,3,2,2,1,2,5,2,5,1,1,4,3,2,6,8,3,4,4,6,3,0.0030131752,440,6804
"ESS10e03_2",10,"3.2","02.11.2023",12818,"EE",0.9993511,1.6293479,0.072088,0.117456436,6,1,18,4,5,3,4,1,4,5,4,1,5,4,5,3,1,4,5,1,2,1,1,4,0.003007598,436,6331
"ESS10e03_2",10,"3.2","02.11.2023",12823,"EE",0.9975014,0.7776472,0.072088,0.056059033,5,1,60,2,2,3,3,2,3,2,1,3,3,2,3,2,3,2,2,3,2,4,2,1,0.0030131752,440,7234
"ESS10e03_2",10,"3.2","02.11.2023",12827,"EE",1.0009022,0.75659955,0.072088,0.05454175,3,2,80,4,6,4,5,3,5,3,2,1,2,2,1,5,1,6,2,5,1,1,3,4,0.0030029372,437,6237
"ESS10e03_2",10,"3.2","02.11.2023",12834,"EE",0.9990817,0.8425903,0.072088,0.06074065,10,1,73,3,4,4,5,5,3,5,2,2,4,4,2,4,3,4,3,5,2,2,3,4,0.003008409,441,7388
"ESS10e03_2",10,"3.2","02.11.2023",12855,"EE",1.0009022,0.75659955,0.072088,0.05454175,5,2,64,3,5,5,6,3,2,4,3,3,2,2,3,5,3,5,4,5,3,2,4,3,0.0030029372,437,6442
"ESS10e03_2",10,"3.2","02.11.2023",12857,"EE",1.0010029,0.984931,0.072088,0.07100171,88,2,43,5,6,2,4,2,5,5,2,5,3,1,1,3,6,5,1,5,1,1,3,5,0.0030026352,443,6504
"ESS10e03_2",10,"3.2","02.11.2023",12860,"EE",0.9993511,1.4472986,0.072088,0.10433287,7,1,21,2,2,4,4,4,2,2,2,4,2,2,4,2,2,5,2,2,2,4,2,2,0.003007598,436,7560
"ESS10e03_2",10,"3.2","02.11.2023",12879,"EE",1.0001954,0.84260833,0.072088,0.060741954,5,2,38,2,4,2,5,2,4,5,2,2,2,3,2,4,2,6,2,3,1,2,3,3,0.0030050592,442,6760
"ESS10e03_2",10,"3.2","02.11.2023",12885,"EE",1.0001954,1.2315693,0.072088,0.08878137,3,2,23,2,4,1,3,1,2,4,2,3,1,1,2,1,2,1,2,3,1,1,2,2,0.0030050592,442,6516
"ESS10e03_2",10,"3.2","02.11.2023",12889,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,85,3,4,2,3,2,4,3,3,3,3,3,3,3,2,5,3,4,3,2,3,4,0.0030050592,442,6813
"ESS10e03_2",10,"3.2","02.11.2023",12892,"EE",1.0010029,1.3319474,0.072088,0.096017435,88,2,33,3,5,2,5,2,4,2,2,2,2,2,2,5,5,4,2,5,2,4,2,5,0.0030026352,443,6525
"ESS10e03_2",10,"3.2","02.11.2023",12898,"EE",1.0007516,0.98468375,0.072088,0.07098389,5,2,37,3,4,2,4,3,3,3,2,3,2,2,4,4,3,4,3,3,2,3,3,2,0.0030033889,445,6298
"ESS10e03_2",10,"3.2","02.11.2023",12923,"EE",1.0009022,0.75659955,0.072088,0.05454175,5,2,72,4,6,2,5,2,5,2,2,3,4,4,1,5,2,5,2,6,1,1,4,3,0.0030029372,437,7329
